h e
-0.646960	-0.155240
-0.699486	-0.266060
-0.744454	1.174000
-0.937484	0.905100
-0.945596	2.038900
-0.783022	-0.499960
-0.884448	-1.073000
-0.700672	0.324200
-0.615202	0.310300
-0.354538	-2.125050
-0.393008	-0.154340
-0.265574	1.199800
-0.084444	1.570400
-0.030862	-0.395310
0.016100	1.056300
0.120380	0.814200
0.071360	0.247000
0.121260	0.403800
0.024300	0.008200
0.088060	-0.219520
0.001720	-1.469970
-0.020740	0.227700
-0.084916	1.445600
-0.072292	0.876100
-0.076354	-0.828200
-0.230758	-1.420600
-0.135930	-0.648700
-0.382046	-0.310810
-0.553842	-0.496050
-0.565548	-0.830240
-0.800074	2.246600
-0.737626	-2.494730
-0.777812	0.254100
-0.739204	-0.266290
-0.819912	-1.806950
-0.992786	0.832400
-0.776464	-0.010790
-0.813452	-0.490850
-0.800824	0.255900
-0.627962	1.685900
-0.516008	-0.184950
-0.502882	-0.223970
-0.481200	-0.948160
-0.375052	0.289300
-0.144800	-0.495080
-0.003620	-1.576810
-0.051286	0.244800
-0.024496	0.373700
0.074520	1.981800
0.072940	-0.576550
0.081400	0.232500
-0.072144	-1.437760
-0.067260	-0.264060
0.006600	-1.256580
-0.162450	0.893500
0.041160	0.498100
-0.053596	-0.754740
-0.230220	0.813900
-0.313662	0.756400
-0.170800	0.816700
-0.415576	-0.119260
-0.581166	0.046700
-0.715648	0.648200
-0.606174	-1.182060
-0.625842	-1.305380
-0.632868	-0.630050
-0.620456	-0.310840
-0.741288	-0.305200
-0.774764	0.403900
-0.394782	0.145700
-0.717484	-0.149960
-0.592020	0.037700
-0.445372	-0.100970
-0.365530	0.050200
-0.395774	-0.745220
-0.358592	0.032900
-0.079018	-0.721060
-0.035776	0.533800
-0.033028	-0.270720
0.120240	-0.813180
0.056260	0.800900
-0.010642	-1.802390
0.141420	0.798900
0.128840	1.032600
0.039160	-0.182110
0.004740	0.574700
-0.018462	-1.577620
0.061580	-0.273070
-0.161252	-1.677350
-0.302748	-0.625690
-0.340376	0.144400
-0.347344	-1.492810
-0.537976	0.417900
-0.540720	0.718300
-0.733984	-0.767220
-0.701580	-2.234300
-0.751290	-1.040890
-0.702542	0.547400
-0.555166	-1.634310
-0.858280	1.135900
-0.869882	1.267600
-0.496652	0.036600
-0.842218	1.121600
-0.590922	-1.451900
-0.511520	-1.518590
-0.396932	0.104900
-0.120968	0.259400
-0.224574	-0.516410
0.135980	-0.719340
0.044980	-1.408840
-0.029544	-0.178400
0.129240	-1.563930
-0.062504	0.082900
0.006420	-0.423740
-0.010978	0.430300
0.068720	-2.007570
0.063320	0.427300
0.035600	-0.088240
0.120640	0.592000
0.192740	0.191200
-0.105338	0.296600
-0.216240	1.285000
-0.250714	-0.708970
-0.276950	-0.274810
-0.391688	1.199200
-0.616964	1.054600
-0.639720	-0.546400
-0.833380	-1.091950
-0.663370	-0.378370
-0.885036	-0.488400
-0.903094	-0.383070
-0.744970	0.069600
-0.702202	-0.120970
-0.554604	0.075100
-0.759054	-0.124190
-0.688926	0.759700
-0.521558	0.355300
-0.201128	1.157900
-0.047556	-1.244120
-0.059350	0.071100
-0.048818	1.051400
0.112320	2.487700
0.122960	0.575500
0.248300	1.972500
-0.057032	0.787000
0.231440	1.846700
0.245880	0.113400
0.143040	-2.924670
0.160320	0.023900
0.122540	-0.506580
-0.006762	2.148900
0.087200	1.002400
0.107560	-0.076230
-0.116890	1.557000
-0.149520	-0.128410
-0.141276	1.923600
-0.254664	-1.017020
-0.571852	0.958300
-0.421826	0.247500
-0.806738	-1.785070
-0.614920	0.523200
-0.592758	-1.420320
-0.696062	0.317000
-0.639688	-0.213980
-0.535878	0.534600
-0.483958	0.185800
-0.422964	0.373200
-0.326488	-0.694930
-0.251732	1.220500
-0.357844	-0.736310
-0.158508	0.792800
-0.221882	-1.833500
-0.002766	1.405500
0.220480	-0.037610
0.283420	-0.216170
0.437520	-0.209800
0.407080	-1.205290
0.487240	-1.896770
0.414300	-0.508350
0.254480	0.174900
0.307760	-1.783780
0.153060	0.177900
0.057120	1.270100
0.028920	0.353700
0.064540	0.119500
0.110400	0.658300
-0.215482	-0.167430
-0.109428	0.205400
-0.228094	-0.359930
-0.495650	0.184500
-0.563360	1.759300
-0.623522	-0.837950
-0.568872	0.570400
-0.616392	0.662900
-0.787888	-0.032800
-0.649634	0.961300
-0.657522	1.500300
-0.481614	-0.979900
-0.533674	-0.042920
-0.140062	-0.812310
-0.462618	-1.073270
-0.343636	1.413300
0.131960	-0.078730
0.024200	-3.705310
0.007600	-0.166520
0.242480	-0.761070
0.315660	0.331000
0.527140	-1.328270
0.664900	-1.803770
0.377320	1.172500
0.363020	-1.078010
0.351440	0.307300
0.464140	-0.448970
0.065480	1.140800
0.099580	2.186700
0.127880	-0.301840
0.116960	-0.551670
-0.010558	1.159100
0.073200	-0.894730
-0.116338	-0.417490
-0.234268	-1.239690
-0.582202	1.116300
-0.551974	0.736700
-0.540974	0.179000
-0.607414	-1.726540
-0.711084	0.121000
-0.706948	0.429300
-0.718530	1.064000
-0.383090	-1.201430
-0.208666	-0.146470
-0.122506	1.089000
-0.100608	0.613000
-0.162288	-0.993960
0.179500	-1.171030
0.139900	-0.938550
0.158400	0.767200
0.234380	-0.657170
0.306940	-0.195290
0.528340	-1.917760
0.473720	1.638800
0.637440	-0.940770
0.433560	-1.366560
0.531380	-0.978690
0.486980	2.369000
0.431760	1.029700
0.191120	0.271200
0.270100	0.105500
0.290300	-1.396580
0.285980	0.780700
0.031420	0.509000
-0.163142	1.226600
-0.180240	1.371200
-0.098028	-1.983310
-0.554146	0.391700
-0.259466	-1.703420
-0.481292	-0.439560
-0.356778	0.436000
-0.540142	-2.025860
-0.426206	-1.462570
-0.465338	0.559100
-0.422000	0.466100
-0.437932	-0.421490
-0.230902	1.507700
0.018820	1.082500
0.017320	-0.502790
0.252900	1.947600
0.118180	-0.477280
0.306160	0.175100
0.307940	-0.817130
0.533060	-0.556840
0.429400	0.207700
0.622500	0.876200
0.560300	0.647900
0.605700	1.784100
0.532280	-1.377730
0.617280	-0.303990
0.542060	-0.919700
0.410580	-0.818480
0.451100	0.561500
0.279940	-0.028050
0.314080	0.669600
0.063620	-0.669830
-0.079570	0.083800
-0.248014	0.525100
-0.286318	0.005500
-0.353510	-1.092710
-0.220680	-1.039410
-0.135412	0.013800
-0.244958	-1.056640
-0.344788	1.575300
-0.318890	0.969800
-0.428778	0.411800
-0.120208	-0.280980
-0.162336	-0.797130
-0.218410	0.604400
-0.045956	1.636300
0.315940	-0.304880
0.228080	-0.315900
0.255080	0.748800
0.311000	0.332000
0.575820	1.287600
0.480160	-1.020000
0.474380	-0.672980
0.723660	0.902300
0.649920	-0.676590
0.588480	0.504700
0.722160	-0.356800
0.618900	1.475300
0.473000	-0.143840
0.443700	0.264200
0.546740	-0.625170
0.537420	0.639800
0.424720	0.658700
0.410240	-0.183490
0.296540	-1.548610
0.058780	1.256500
-0.119152	0.581300
-0.182658	-0.603140
-0.206160	-1.177110
-0.134068	1.547900
-0.167060	0.617600
-0.170854	-0.251450
-0.165918	1.145100
-0.236938	-0.368000
-0.023042	0.921700
-0.116296	-1.896750
-0.063630	0.347800
0.372020	0.377300
0.549020	-1.940450
0.333920	-0.831330
0.307480	0.174400
0.492820	0.298800
0.544060	0.540100
0.512560	1.332200
0.769360	-0.760970
0.723220	-0.377140
0.520900	-0.266480
0.811560	1.624800
0.659480	0.753600
0.648440	-1.087050
0.819060	-0.390260
0.660100	-0.513870
0.395380	-0.584290
0.569240	0.129900
0.147080	0.498700
0.183400	-1.455210
0.164560	-0.289190
0.161840	-1.508620
0.003140	0.023600
0.120920	0.756900
0.121240	0.311300
0.087080	1.022400
0.005960	1.491100
-0.042768	1.280600
-0.024608	-1.014420
-0.114626	0.161300
0.038980	0.131200
-0.038996	-1.115370
0.147760	-0.297840
0.480460	0.838000
0.263800	0.524600
0.492620	-0.255050
0.289060	1.847900
0.426040	-0.488630
0.530080	-2.388910
0.765420	-0.771450
0.611560	1.524200
0.545720	-2.840520
0.619300	-0.806150
0.594380	1.680600
0.681900	-0.638960
0.713780	-1.574310
0.861280	0.832500
0.546440	1.392100
0.317480	-2.010810
0.492880	-0.086360
0.004260	-0.313540
0.205700	-1.003660
0.038360	-1.126550
0.199940	-0.562220
0.231320	-1.408290
-0.007642	0.202100
0.043840	2.449400
-0.109554	0.312000
-0.276954	-0.426560
-0.223804	0.360300
-0.033396	2.610000
0.084100	0.866700
0.227620	0.893100
0.140900	0.463100
0.235740	1.192000
0.361060	-0.820110
0.522540	1.212400
0.602640	-2.125440
0.506220	1.499500
0.524620	1.507100
0.603120	-0.107640
0.846500	-0.316600
0.795580	-0.283280
0.639320	-1.222340
0.519000	-0.798810
0.689920	1.369700
0.775220	-0.160600
0.696160	-0.811270
0.707880	0.683700
0.879720	-1.867140
0.625860	-0.707410
0.517840	0.051300
0.311320	0.123700
0.355380	-0.973610
0.317000	1.183400
0.261440	0.168500
0.079580	-0.496410
0.073600	-0.780470
0.073820	-0.647020
0.027480	0.145000
-0.064114	-0.030770
-0.141170	0.063500
-0.148028	-1.351360
0.037020	-0.310190
0.007500	0.763000
0.077100	1.144900
0.190720	-0.921890
0.206960	0.509900
0.199000	0.524000
0.326680	-1.002130
0.564280	-2.846850
0.496640	1.506700
0.591240	-0.119210
0.659000	-0.882700
0.499200	0.820400
0.583700	0.326200
0.802500	0.149500
0.841740	-0.955920
0.991380	0.121900
0.706340	0.993300
0.679940	0.734900
0.734520	-0.021800
0.588840	1.597300
0.382240	0.308400
0.475200	-0.411760
0.302940	-1.127920
0.383820	-0.296880
0.217580	0.464300
0.218960	0.498600
0.275060	0.812100
0.241300	-0.892870
0.188660	0.057500
0.029820	-0.695550
-0.002606	1.021300
-0.096268	0.716100
-0.024600	1.264400
0.063220	-0.154300
0.271320	-1.190910
0.210920	-0.311200
0.472360	-1.155140
0.432780	-1.189650
0.307360	-1.359150
0.564760	1.105300
0.562520	-1.390490
0.596720	-1.676340
0.594880	-0.060180
0.627500	-0.845180
0.595820	-0.807190
0.896700	1.158800
0.877040	0.162200
0.955040	0.902900
0.726240	0.129400
0.778340	1.376100
0.655360	-0.700380
0.427520	0.667700
0.534200	1.255200
0.395360	-0.181070
0.305440	0.373700
0.242140	0.585000
0.224460	-0.684610
0.155220	-0.092930
0.236060	-0.348910
0.101840	0.400000
0.012580	-1.265970
0.136560	1.492900
-0.055696	0.266700
0.048600	0.647500
0.022860	0.351800
0.014320	-0.000100
0.095540	0.207200
0.308320	0.831900
0.305960	1.089400
0.397900	-0.537990
0.294960	-0.814460
0.385560	-0.194670
0.580480	0.794300
0.716540	0.109300
0.406260	0.909500
0.827500	-0.872200
0.659520	-0.782000
0.716740	-0.570750
0.687960	-1.991410
0.625580	1.014300
0.868320	0.531000
0.724820	1.642600
0.709160	0.278800
0.419140	-0.524400
0.429220	1.454800
0.388380	1.011900
0.081180	1.269900
0.302580	-0.952080
0.142020	-1.072310
0.163240	-0.069980
0.174960	0.368600
0.162940	0.445700
-0.141820	1.293600
-0.073730	-1.459570
-0.132808	-1.560630
-0.120212	1.797400
-0.145134	0.533800
0.131840	-1.645710
0.118600	0.467200
0.119780	0.400100
0.089120	-0.439140
0.279340	0.533700
0.326220	-1.110630
0.249980	-0.188000
0.515880	-0.663410
0.669520	-1.504520
0.497240	-0.035760
0.818860	0.788700
0.660100	-0.295400
0.602900	0.334500
0.714580	-0.042210
0.510980	-1.097460
0.849540	0.235800
0.769120	-0.849840
0.773400	-0.000340
0.476200	-0.427060
0.425140	-1.114050
0.258900	-0.501510
0.206500	-0.660570
0.134800	-0.670630
0.115140	0.783400
-0.009950	0.882500
-0.081958	2.875100
-0.020866	-1.052790
-0.192976	-1.776410
-0.009378	0.134800
-0.079722	0.816500
-0.167288	1.261400
-0.000762	-0.409600
0.040700	-0.521480
-0.012824	0.889200
0.119840	0.243800
0.335840	-0.560560
0.244480	-0.498820
0.385760	-0.439130
0.472680	0.318600
0.547600	-0.259190
0.679500	-0.206260
0.577080	-0.333690
0.681640	1.104200
0.759840	0.051200
0.695980	0.170400
0.698380	0.033900
0.714100	0.542000
0.902020	0.938500
0.894180	-1.324660
0.764240	1.640700
0.572340	-0.718350
0.499020	-2.582200
0.414880	-0.587910
0.198000	0.898500
-0.025042	-2.586970
0.120180	-0.938870
0.158600	2.069700
-0.042302	-0.470950
-0.018722	1.900900
-0.064616	0.706600
-0.166138	-1.299030
-0.108718	0.899000
-0.080896	-0.694610
-0.027554	-0.804580
0.009700	-0.191850
-0.142818	1.704300
-0.020032	-0.136290
0.031160	0.231200
0.233040	-0.279410
0.221820	1.970500
0.450840	1.264800
0.620040	0.024100
0.683580	1.379800
0.835780	-0.527790
0.953860	2.118200
0.716240	-0.707320
0.407600	-0.876050
0.771600	0.930400
0.796140	0.519600
0.652200	-0.577190
0.710260	1.114800
0.661900	-0.416560
0.662980	0.508200
0.425400	-0.381590
0.189020	-0.501850
0.148540	1.520600
0.011140	-1.711610
0.019300	-1.194810
-0.044584	0.534100
0.074500	-0.488730
-0.161690	-0.082490
-0.254532	0.462100
-0.211184	-0.604220
-0.061068	1.601000
-0.056510	0.115200
-0.222292	0.024400
-0.045382	-1.116270
-0.320888	0.754300
-0.002086	-0.853270
0.214140	0.435700
0.267340	-0.711470
0.177240	0.164900
0.332080	0.654400
0.671440	-0.835680
0.309200	0.534400
0.608340	-0.448400
0.715220	-0.715020
0.671180	-0.877410
0.666960	0.397700
0.820040	1.087500
0.792720	1.736200
0.677420	-0.325820
0.562680	-0.885300
0.415580	-0.194010
0.455520	-1.544330
0.358180	-0.385170
0.156480	0.725300
0.059800	2.142200
0.181140	-2.075470
0.056780	-0.381180
-0.076200	-0.450930
-0.061000	0.720500
-0.313168	0.719400
-0.362834	0.394900
-0.453770	0.129600
-0.394800	-1.332060
-0.128524	-0.918380
-0.126676	0.781700
-0.178696	0.667400
-0.213242	-0.543060
-0.002588	-2.215570
-0.015476	-0.188080
0.005220	-0.503990
0.279440	-0.890040
0.518020	1.188000
0.552720	0.330800
0.694320	0.391000
0.503260	-1.374390
0.664340	-0.473130
0.707960	-0.847910
0.623460	-0.355440
0.515000	-0.100430
0.742500	-0.828220
0.825460	0.474100
0.394660	1.809000
0.336860	0.626600
0.339740	-1.229660
0.249100	-0.149650
0.066260	1.951000
0.068000	1.637400
0.018800	0.083700
0.043580	1.766800
0.057420	2.520700
-0.215476	-0.746460
-0.368150	-0.878570
-0.126836	1.280400
-0.468122	-1.155760
-0.529014	-0.311170
-0.442054	0.961800
-0.410998	-0.480470
-0.195562	-0.677880
-0.227294	-0.090100
-0.099362	-1.176520
-0.033594	0.583100
0.088900	-1.011930
0.066580	1.437100
0.200380	0.185600
0.432800	-0.222940
0.476120	1.705400
0.342000	0.297000
0.512240	1.797900
0.490820	0.431900
0.457920	0.967900
0.679720	1.041700
0.753680	-1.177340
0.701180	-0.439390
0.440080	1.088400
0.536760	-1.064580
0.392680	-1.331220
0.177140	-0.040420
0.042760	0.163800
-0.139900	-1.573600
-0.014820	1.268200
-0.017384	-1.169830
-0.164768	1.210900
-0.274848	0.365000
-0.338494	-0.508020
-0.270184	-0.284430
-0.367758	0.646500
-0.505742	0.613400
-0.514774	0.020900
-0.815518	-0.079670
-0.599254	-1.116900
-0.457074	-1.170650
-0.367126	0.588900
-0.073888	0.780800
-0.128570	-0.387950
0.002020	-0.781390
0.186860	0.925100
0.206540	0.284000
0.401200	1.204700
0.321940	-0.487890
0.354120	-0.537870
0.488940	0.182000
0.432000	-1.717740
0.313920	0.935600
0.508220	-0.662540
0.371280	-0.484170
0.319420	-0.371390
0.239300	0.186300
0.289820	-0.573890
0.224060	-0.687680
-0.168542	-0.551730
-0.202432	-1.089410
-0.099446	0.550400
-0.171842	0.208100
-0.380098	0.616000
-0.292032	1.165900
-0.388012	-0.569920
-0.304596	-0.748370
-0.530766	-0.015170
-0.694692	-0.443450
-0.748482	-0.252440
-0.582118	0.302500
-0.725800	0.632900
-0.465188	-0.545920
-0.190048	-1.323830
-0.190226	0.182600
-0.082400	-0.313230
-0.018354	0.559100
0.111400	1.345900
0.014400	-1.032470
0.283000	-1.903330
0.281820	0.903400
0.345720	-0.996960
0.322820	-1.171950
0.504300	0.516900
0.445760	0.193500
0.449000	-0.646770
0.324320	0.991300
0.120120	-0.419800
0.095420	-0.168650
0.100460	0.073000
0.269260	-1.402320
0.157480	2.227400
0.120680	0.856800
-0.199116	-0.469710
-0.293010	-0.441640
-0.513346	-0.165100
-0.391944	0.689900
-0.431274	0.554700
-0.555024	-0.559790
-0.594240	0.273600
-0.555120	1.250600
-0.708164	0.803700
-0.858284	1.228600
-0.386666	-1.315750
-0.355510	0.027600
-0.103412	-0.332250
-0.214776	-1.698870
-0.065868	2.520500
-0.212318	0.411900
-0.118522	-0.795570
0.023320	1.255200
0.237640	0.141500
0.353680	-0.190260
0.455220	-0.996020
0.354280	-0.331580
0.388900	0.620200
0.494120	1.662200
0.597040	-0.172840
0.292180	-0.606210
0.340900	0.355600
0.265460	-0.918320
0.332360	-1.268680
0.162180	1.326200
0.139560	-0.920900
0.076120	-0.037780
-0.098416	-0.225580
-0.339418	-1.052720
-0.443596	0.459200
-0.286624	-1.590260
-0.569884	-0.392040
-0.551202	-0.354950
-0.594518	-0.836450
-0.725206	0.208900
-1.000000	0.636100
-0.836442	-0.239010
-0.873044	0.381100
-0.680854	1.318000
-0.517520	0.072200
-0.468280	1.370300
-0.309182	-1.141620
-0.332310	1.556200
-0.111452	0.263700
-0.043298	-1.351200
0.008900	-1.049280
0.332480	0.897000
0.268940	-0.922060
0.304740	-0.732450
0.434640	-1.908060
0.416180	0.077300
0.507260	0.544500
0.312480	0.935800
0.082700	-0.582920
0.089620	-0.473770
0.055820	-0.503160
-0.034246	0.239700
-0.045354	-0.344250
-0.171174	-0.482740
-0.207702	-0.359390
-0.357730	0.978500
-0.375324	0.629600
-0.336758	-0.992350
-0.595764	-0.675290
-0.714892	-0.565400
-0.685652	-0.961700
-0.699932	-0.527890
-0.877346	0.538500
-0.817334	0.176900
-0.843472	-0.303750
-0.815102	1.475300
-0.603434	-0.371730
-0.587264	-0.860560
-0.303126	1.382700
-0.245102	-0.820280
-0.232114	0.482100
-0.306882	0.359800
-0.249394	1.826500
0.104520	-0.936060
0.239800	-0.495300
0.123800	2.289700
0.195580	-0.759640
0.157560	0.867400
0.317800	0.134700
0.491540	-0.839380
0.155620	-0.784970
0.092840	-0.432100
0.045860	0.956400
-0.016882	0.832900
-0.027602	0.179900
-0.291736	-0.410010
-0.204590	-0.031050
-0.233642	-0.438490
-0.471046	-1.372310
-0.275754	-0.410640
-0.504424	-0.397070
-0.728056	0.422900
-0.845192	-0.137830
-0.737202	1.332900
-0.866218	-1.620980
-0.753720	-0.982410
-0.486448	0.023200
-0.613664	0.885300
-0.629854	-3.749160
-0.656330	1.224500
-0.521490	0.493200
-0.521230	-0.274080
-0.385746	-1.899480
-0.348236	0.343000
-0.338324	0.393900
0.079200	-0.114170
0.132560	0.938800
0.064200	1.789500
0.166940	-2.306410
0.158680	0.305300
0.215160	-0.595810
0.228840	0.050300
